annee;mois;puissance;type;consommation
2023;6;100.0;Equipements médicaux;2.3164520656246164
2024;6;100.0;Equipements médicaux;2.463333333333331
2020;7;100.0;Equipements médicaux;0.0
2021;7;100.0;Equipements médicaux;0.0
2023;7;100.0;Equipements médicaux;0.0
2020;8;100.0;Equipements médicaux;0.0
2021;8;100.0;Equipements médicaux;0.0
2023;8;100.0;Equipements médicaux;0.0
2020;9;100.0;Equipements médicaux;0.0
2021;9;100.0;Equipements médicaux;0.0
2023;9;100.0;Equipements médicaux;0.0
2020;10;100.0;Equipements médicaux;0.0
2021;10;100.0;Equipements médicaux;0.0
2023;10;100.0;Equipements médicaux;0.0
2020;11;100.0;Equipements médicaux;0.0
2021;11;100.0;Equipements médicaux;0.0
2023;11;100.0;Equipements médicaux;0.0
2020;12;100.0;Equipements médicaux;0.0
2021;12;100.0;Equipements médicaux;0.0
2023;12;100.0;Equipements médicaux;0.0
2020;1;301.0;Equipements médicaux;7.286644324497351
2021;1;301.0;Equipements médicaux;7.8248662118714165
2023;1;301.0;Equipements médicaux;7.505030801601584
2024;1;301.0;Equipements médicaux;7.685533333333318
2020;2;301.0;Equipements médicaux;7.739490135082969
2021;2;301.0;Equipements médicaux;7.689368691779582
2023;2;301.0;Equipements médicaux;7.735124820888955
2024;2;301.0;Equipements médicaux;7.143733333333319
2020;3;301.0;Equipements médicaux;7.033565384981755
2021;3;301.0;Equipements médicaux;7.234829347651517
2023;3;301.0;Equipements médicaux;7.0283294728410315
2024;3;301.0;Equipements médicaux;7.610283333333317
2020;4;301.0;Equipements médicaux;8.01339562238968
2021;4;301.0;Equipements médicaux;7.255947405135181
2023;4;301.0;Equipements médicaux;7.168787903125662
2024;4;301.0;Equipements médicaux;7.344399999999985
2020;5;301.0;Equipements médicaux;7.919357294201886
2021;5;301.0;Equipements médicaux;7.922787235136043
2023;5;301.0;Equipements médicaux;7.246640702268865
2024;5;301.0;Equipements médicaux;7.5500833333333155
2020;6;301.0;Equipements médicaux;7.7166406765387325
2021;6;301.0;Equipements médicaux;7.002927295306946
2023;6;301.0;Equipements médicaux;7.407868381804931
2024;6;301.0;Equipements médicaux;7.4146333333333185
2020;7;301.0;Equipements médicaux;0.0
2021;7;301.0;Equipements médicaux;0.0
2023;7;301.0;Equipements médicaux;0.0
2020;8;301.0;Equipements médicaux;0.0
2021;8;301.0;Equipements médicaux;0.0
2023;8;301.0;Equipements médicaux;0.0
2020;9;301.0;Equipements médicaux;0.0
2021;9;301.0;Equipements médicaux;0.0
2023;9;301.0;Equipements médicaux;0.0
2020;10;301.0;Equipements médicaux;0.0
2021;10;301.0;Equipements médicaux;0.0
2023;10;301.0;Equipements médicaux;0.0
2020;11;301.0;Equipements médicaux;0.0
2021;11;301.0;Equipements médicaux;0.0
2023;11;301.0;Equipements médicaux;0.0
2020;12;301.0;Equipements médicaux;0.0
2021;12;301.0;Equipements médicaux;0.0
2023;12;301.0;Equipements médicaux;0.0
2020;1;700.0;Réfrigérateurs et Congélateurs;19.593097042152884
2021;1;700.0;Réfrigérateurs et Congélateurs;19.131161914853116
2023;1;700.0;Réfrigérateurs et Congélateurs;17.682970243625576
2024;1;700.0;Réfrigérateurs et Congélateurs;17.8266666666667
2020;2;700.0;Réfrigérateurs et Congélateurs;16.764501136859916
2021;2;700.0;Réfrigérateurs et Congélateurs;17.896102045970746
2023;2;700.0;Réfrigérateurs et Congélateurs;15.298477525766382
2024;2;700.0;Réfrigérateurs et Congélateurs;16.520000000000028
2020;3;700.0;Réfrigérateurs et Congélateurs;16.997901446727468
2021;3;700.0;Réfrigérateurs et Congélateurs;17.34888186667514
2023;3;700.0;Réfrigérateurs et Congélateurs;18.666778779401113
2024;3;700.0;Réfrigérateurs et Congélateurs;17.815000000000033
2020;4;700.0;Réfrigérateurs et Congélateurs;17.00243794059011
2021;4;700.0;Réfrigérateurs et Congélateurs;15.867076512182182
2023;4;700.0;Réfrigérateurs et Congélateurs;15.336424799133175
2024;4;700.0;Réfrigérateurs et Congélateurs;17.033333333333356
2020;5;700.0;Réfrigérateurs et Congélateurs;19.206413892696364
2021;5;700.0;Réfrigérateurs et Congélateurs;18.892958819545157
2023;5;700.0;Réfrigérateurs et Congélateurs;19.27566749075872
2024;5;700.0;Réfrigérateurs et Congélateurs;17.6866666666667
2020;6;700.0;Réfrigérateurs et Congélateurs;15.700494049650827
2021;6;700.0;Réfrigérateurs et Congélateurs;18.4407919499811
2023;6;700.0;Réfrigérateurs et Congélateurs;15.713276105617485
2024;6;700.0;Réfrigérateurs et Congélateurs;17.080000000000027
2020;7;700.0;Réfrigérateurs et Congélateurs;0.0
2021;7;700.0;Réfrigérateurs et Congélateurs;0.0
2023;7;700.0;Réfrigérateurs et Congélateurs;0.0
2020;8;700.0;Réfrigérateurs et Congélateurs;0.0
2021;8;700.0;Réfrigérateurs et Congélateurs;0.0
2023;8;700.0;Réfrigérateurs et Congélateurs;0.0
2020;9;700.0;Réfrigérateurs et Congélateurs;0.0
2021;9;700.0;Réfrigérateurs et Congélateurs;0.0
2023;9;700.0;Réfrigérateurs et Congélateurs;0.0
2020;10;700.0;Réfrigérateurs et Congélateurs;0.0
2021;10;700.0;Réfrigérateurs et Congélateurs;0.0
2023;10;700.0;Réfrigérateurs et Congélateurs;0.0
2020;11;700.0;Réfrigérateurs et Congélateurs;0.0
2021;11;700.0;Réfrigérateurs et Congélateurs;0.0
2023;11;700.0;Réfrigérateurs et Congélateurs;0.0
2020;12;700.0;Réfrigérateurs et Congélateurs;0.0
2021;12;700.0;Réfrigérateurs et Congélateurs;0.0
2023;12;700.0;Réfrigérateurs et Congélateurs;0.0
2020;1;200.0;Equipements de bureaux;5.329281001615356
2021;1;200.0;Equipements de bureaux;5.353514359801471
2023;1;200.0;Equipements de bureaux;5.4098560468885415
2024;1;200.0;Equipements de bureaux;4.989999999999995
2020;2;200.0;Equipements de bureaux;4.438826520728694
2021;2;200.0;Equipements de bureaux;4.498457129625433
2023;2;200.0;Equipements de bureaux;4.419972762950377
2024;2;200.0;Equipements de bureaux;4.689999999999995
2020;3;200.0;Equipements de bureaux;4.681101276312177
2021;3;200.0;Equipements de bureaux;4.7862900043106835
2023;3;200.0;Equipements de bureaux;5.496342413828756
2024;3;200.0;Equipements de bureaux;5.093333333333328
2020;4;200.0;Equipements de bureaux;5.254726984106695
2021;4;200.0;Equipements de bureaux;4.5207311926018745
2023;4;200.0;Equipements de bureaux;4.773598703673585
2024;4;200.0;Equipements de bureaux;4.969999999999996
2020;5;200.0;Equipements de bureaux;5.099617214254516
2021;5;200.0;Equipements de bureaux;4.693846303426302
2023;5;200.0;Equipements de bureaux;4.837780882804223
2024;5;200.0;Equipements de bureaux;5.076666666666663
2020;6;200.0;Equipements de bureaux;5.287682083381668
2021;6;200.0;Equipements de bureaux;4.918666224536323
2023;6;200.0;Equipements de bureaux;4.835142810979302
2024;6;200.0;Equipements de bureaux;4.916666666666663
2020;7;200.0;Equipements de bureaux;0.0
2021;7;200.0;Equipements de bureaux;0.0
2023;7;200.0;Equipements de bureaux;0.0
2020;8;200.0;Equipements de bureaux;0.0
2021;8;200.0;Equipements de bureaux;0.0
2023;8;200.0;Equipements de bureaux;0.0
2020;9;200.0;Equipements de bureaux;0.0
2021;9;200.0;Equipements de bureaux;0.0
2023;9;200.0;Equipements de bureaux;0.0
2020;10;200.0;Equipements de bureaux;0.0
2021;10;200.0;Equipements de bureaux;0.0
2023;10;200.0;Equipements de bureaux;0.0
2020;11;200.0;Equipements de bureaux;0.0
2021;11;200.0;Equipements de bureaux;0.0
2023;11;200.0;Equipements de bureaux;0.0
2020;12;200.0;Equipements de bureaux;0.0
2021;12;200.0;Equipements de bureaux;0.0
2023;12;200.0;Equipements de bureaux;0.0
2020;1;100.0;Equipements de bureaux;2.626686853812103
2021;1;100.0;Equipements de bureaux;2.6678574970396456
2023;1;100.0;Equipements de bureaux;2.5902062755338857
2024;1;100.0;Equipements de bureaux;2.4949999999999974
2020;2;100.0;Equipements de bureaux;2.321919571039114
2021;2;100.0;Equipements de bureaux;2.154612930680851
2023;2;100.0;Equipements de bureaux;2.4375738297851965
2024;2;100.0;Equipements de bureaux;2.3449999999999975
2020;3;100.0;Equipements de bureaux;2.715585250792621
2021;3;100.0;Equipements de bureaux;2.458359681955037
2023;3;100.0;Equipements de bureaux;2.628749960370869
2024;3;100.0;Equipements de bureaux;2.546666666666664
2020;4;100.0;Equipements de bureaux;2.4830271738470278
2021;4;100.0;Equipements de bureaux;2.311266801523844
2023;4;100.0;Equipements de bureaux;2.4834880977530185
2024;4;100.0;Equipements de bureaux;2.484999999999998
2020;5;100.0;Equipements de bureaux;2.336689362656686
2021;5;100.0;Equipements de bureaux;2.3040703873332857
2023;5;100.0;Equipements de bureaux;2.4043080763762643
2024;5;100.0;Equipements de bureaux;2.5383333333333313
2020;6;100.0;Equipements de bureaux;2.680931322204894
2021;6;100.0;Equipements de bureaux;2.4451044367265578
2023;6;100.0;Equipements de bureaux;2.6012278834590927
2024;6;100.0;Equipements de bureaux;2.4583333333333317
2020;7;100.0;Equipements de bureaux;0.0
2021;7;100.0;Equipements de bureaux;0.0
2023;7;100.0;Equipements de bureaux;0.0
2020;8;100.0;Equipements de bureaux;0.0
2021;8;100.0;Equipements de bureaux;0.0
2023;8;100.0;Equipements de bureaux;0.0
2020;9;100.0;Equipements de bureaux;0.0
2021;9;100.0;Equipements de bureaux;0.0
2023;9;100.0;Equipements de bureaux;0.0
2020;10;100.0;Equipements de bureaux;0.0
2021;10;100.0;Equipements de bureaux;0.0
2023;10;100.0;Equipements de bureaux;0.0
2020;11;100.0;Equipements de bureaux;0.0
2021;11;100.0;Equipements de bureaux;0.0
2023;11;100.0;Equipements de bureaux;0.0
2020;12;100.0;Equipements de bureaux;0.0
2021;12;100.0;Equipements de bureaux;0.0
2023;12;100.0;Equipements de bureaux;0.0
2020;1;100.0;Equipements de bureaux;2.376880004541379
2021;1;100.0;Equipements de bureaux;2.566091730929476
2023;1;100.0;Equipements de bureaux;2.5920908273010266
2024;1;100.0;Equipements de bureaux;2.506666666666664
2020;2;100.0;Equipements de bureaux;2.3713452805524953
2021;2;100.0;Equipements de bureaux;2.3162318510874833
2023;2;100.0;Equipements de bureaux;2.4744648429900407
2024;2;100.0;Equipements de bureaux;2.399999999999997
2020;3;100.0;Equipements de bureaux;2.460339623708646
2021;3;100.0;Equipements de bureaux;2.409053285815342
2023;3;100.0;Equipements de bureaux;2.6915882049951794
2024;3;100.0;Equipements de bureaux;2.504999999999996
2020;4;100.0;Equipements de bureaux;2.2418505578196477
2021;4;100.0;Equipements de bureaux;2.2350774088281584
2023;4;100.0;Equipements de bureaux;2.2608913070709287
2024;4;100.0;Equipements de bureaux;2.4316666666666635
2020;5;100.0;Equipements de bureaux;2.3408609996086724
2021;5;100.0;Equipements de bureaux;2.4680057317246633
2023;5;100.0;Equipements de bureaux;2.6309618499483265
2024;5;100.0;Equipements de bureaux;2.5266666666666646
2020;6;100.0;Equipements de bureaux;2.5252175445447493
2021;6;100.0;Equipements de bureaux;2.3038953113862957
2023;6;100.0;Equipements de bureaux;2.42555564828005
2024;6;100.0;Equipements de bureaux;2.4449999999999976
2020;7;100.0;Equipements de bureaux;0.0
2021;7;100.0;Equipements de bureaux;0.0
2023;7;100.0;Equipements de bureaux;0.0
2020;8;100.0;Equipements de bureaux;0.0
2021;8;100.0;Equipements de bureaux;0.0
2023;8;100.0;Equipements de bureaux;0.0
2020;9;100.0;Equipements de bureaux;0.0
2021;9;100.0;Equipements de bureaux;0.0
2023;9;100.0;Equipements de bureaux;0.0
2020;10;100.0;Equipements de bureaux;0.0
2021;10;100.0;Equipements de bureaux;0.0
2023;10;100.0;Equipements de bureaux;0.0
2020;11;100.0;Equipements de bureaux;0.0
2021;11;100.0;Equipements de bureaux;0.0
2023;11;100.0;Equipements de bureaux;0.0
2020;12;100.0;Equipements de bureaux;0.0
2021;12;100.0;Equipements de bureaux;0.0
2023;12;100.0;Equipements de bureaux;0.0
2020;1;20.0;Equipements de bureaux;3.0295492610468715
2021;1;20.0;Equipements de bureaux;3.4220313642651266
2023;1;20.0;Equipements de bureaux;3.0437096827472843
2024;1;20.0;Equipements de bureaux;3.3079055555555557
2020;2;20.0;Equipements de bureaux;3.36227985412078
2021;2;20.0;Equipements de bureaux;3.3670890230757453
2023;2;20.0;Equipements de bureaux;3.468799386101441
2024;2;20.0;Equipements de bureaux;3.329683333333333
2020;3;20.0;Equipements de bureaux;3.0980409804337397
2021;3;20.0;Equipements de bureaux;2.806665148632853
2023;3;20.0;Equipements de bureaux;2.6656353227606315
2024;3;20.0;Equipements de bureaux;2.8359611111111116
2020;4;20.0;Equipements de bureaux;2.7179960719599108
2021;4;20.0;Equipements de bureaux;3.028202464018745
2023;4;20.0;Equipements de bureaux;2.6283303089534615
2024;4;20.0;Equipements de bureaux;2.8523333333333327
2020;5;20.0;Equipements de bureaux;2.783486852589596
2021;5;20.0;Equipements de bureaux;2.505916073334218
2023;5;20.0;Equipements de bureaux;2.841523007213737
2024;5;20.0;Equipements de bureaux;2.6486666666666667
2020;6;20.0;Equipements de bureaux;3.0263683467013847
2021;6;20.0;Equipements de bureaux;3.60495140244326
2023;6;20.0;Equipements de bureaux;3.0926243459085314
2024;6;20.0;Equipements de bureaux;3.3216666666666677
2020;7;20.0;Equipements de bureaux;0.0
2021;7;20.0;Equipements de bureaux;0.0
2023;7;20.0;Equipements de bureaux;0.0
2020;8;20.0;Equipements de bureaux;0.0
2021;8;20.0;Equipements de bureaux;0.0
2023;8;20.0;Equipements de bureaux;0.0
2020;9;20.0;Equipements de bureaux;0.0
2021;9;20.0;Equipements de bureaux;0.0
2023;9;20.0;Equipements de bureaux;0.0
2020;10;20.0;Equipements de bureaux;0.0
2021;10;20.0;Equipements de bureaux;0.0
2023;10;20.0;Equipements de bureaux;0.0
2020;11;20.0;Equipements de bureaux;0.0
2021;11;20.0;Equipements de bureaux;0.0
2023;11;20.0;Equipements de bureaux;0.0
2020;12;20.0;Equipements de bureaux;0.0
2021;12;20.0;Equipements de bureaux;0.0
2023;12;20.0;Equipements de bureaux;0.0
2020;1;100.0;Equipements médicaux;2.7325226963560736
2021;1;100.0;Equipements médicaux;2.4894477709843303
2023;1;100.0;Equipements médicaux;2.659458280700662
2024;1;100.0;Equipements médicaux;2.5116666666666627
2020;2;100.0;Equipements médicaux;2.1750549145963642
2021;2;100.0;Equipements médicaux;2.575778304418871
2023;2;100.0;Equipements médicaux;2.556949918417603
2024;2;100.0;Equipements médicaux;2.3799999999999986
2020;3;100.0;Equipements médicaux;2.4802252329561183
2021;3;100.0;Equipements médicaux;2.6379160969046955
2023;3;100.0;Equipements médicaux;2.648370593456523
2024;3;100.0;Equipements médicaux;2.5299999999999967
2020;4;100.0;Equipements médicaux;2.604568581613773
2021;4;100.0;Equipements médicaux;2.3895019190836275
2023;4;100.0;Equipements médicaux;2.6738933609839157
2024;4;100.0;Equipements médicaux;2.469999999999998
2020;5;100.0;Equipements médicaux;2.52513551020684
2021;5;100.0;Equipements médicaux;2.4220553242394502
2023;5;100.0;Equipements médicaux;2.555481921197406
2024;5;100.0;Equipements médicaux;2.5216666666666643
2020;6;100.0;Equipements médicaux;2.4889187674704196
2021;6;100.0;Equipements médicaux;2.3398947992541754
2023;6;100.0;Equipements médicaux;2.2167121753647168
2024;6;100.0;Equipements médicaux;2.42833333333333
2020;7;100.0;Equipements médicaux;0.0
2021;7;100.0;Equipements médicaux;0.0
2023;7;100.0;Equipements médicaux;0.0
2020;8;100.0;Equipements médicaux;0.0
2021;8;100.0;Equipements médicaux;0.0
2023;8;100.0;Equipements médicaux;0.0
2020;9;100.0;Equipements médicaux;0.0
2021;9;100.0;Equipements médicaux;0.0
2023;9;100.0;Equipements médicaux;0.0
2020;10;100.0;Equipements médicaux;0.0
2021;10;100.0;Equipements médicaux;0.0
2023;10;100.0;Equipements médicaux;0.0
2020;11;100.0;Equipements médicaux;0.0
2021;11;100.0;Equipements médicaux;0.0
2023;11;100.0;Equipements médicaux;0.0
2020;12;100.0;Equipements médicaux;0.0
2021;12;100.0;Equipements médicaux;0.0
2023;12;100.0;Equipements médicaux;0.0
2020;1;100.0;Equipements médicaux;14.742380552052895
2021;1;100.0;Equipements médicaux;12.731663818978546
2023;1;100.0;Equipements médicaux;14.973862996804082
2024;1;100.0;Equipements médicaux;14.111833333333335
2020;2;100.0;Equipements médicaux;11.89170594460349
2021;2;100.0;Equipements médicaux;11.897876192811749
2023;2;100.0;Equipements médicaux;12.030759397378771
2024;2;100.0;Equipements médicaux;12.61666666666667
2020;3;100.0;Equipements médicaux;13.719433716808817
2021;3;100.0;Equipements médicaux;14.110142476444977
2023;3;100.0;Equipements médicaux;12.988673024864045
2024;3;100.0;Equipements médicaux;13.78166666666667
2020;4;100.0;Equipements médicaux;13.4798236978827
2021;4;100.0;Equipements médicaux;11.415296272209961
2023;4;100.0;Equipements médicaux;13.522940507403233
2024;4;100.0;Equipements médicaux;12.358333333333336
2020;5;100.0;Equipements médicaux;10.228693837398264
2021;5;100.0;Equipements médicaux;9.739789299085327
2023;5;100.0;Equipements médicaux;11.390484576812943
2024;5;100.0;Equipements médicaux;10.468333333333334
2020;6;100.0;Equipements médicaux;0.0
2021;6;100.0;Equipements médicaux;0.0
2023;6;100.0;Equipements médicaux;0.0
2024;6;100.0;Equipements médicaux;0.0
2020;7;100.0;Equipements médicaux;0.0
2021;7;100.0;Equipements médicaux;0.0
2023;7;100.0;Equipements médicaux;0.0
2020;8;100.0;Equipements médicaux;0.0
2021;8;100.0;Equipements médicaux;0.0
2023;8;100.0;Equipements médicaux;0.0
2020;9;100.0;Equipements médicaux;0.0
2021;9;100.0;Equipements médicaux;0.0
2023;9;100.0;Equipements médicaux;0.0
2020;10;100.0;Equipements médicaux;0.0
2021;10;100.0;Equipements médicaux;0.0
2023;10;100.0;Equipements médicaux;0.0
2020;11;100.0;Equipements médicaux;0.0
2021;11;100.0;Equipements médicaux;0.0
2023;11;100.0;Equipements médicaux;0.0
2020;12;100.0;Equipements médicaux;0.0
2021;12;100.0;Equipements médicaux;0.0
2023;12;100.0;Equipements médicaux;0.0
2020;1;100.0;Equipements médicaux;2.27289578983062
2021;1;100.0;Equipements médicaux;2.524932094515593
2023;1;100.0;Equipements médicaux;2.643899290313655
2024;1;100.0;Equipements médicaux;2.5116666666666627
2020;2;100.0;Equipements médicaux;2.2119128372429877
2021;2;100.0;Equipements médicaux;2.2209933741999395
2023;2;100.0;Equipements médicaux;2.3150473699824112
2024;2;100.0;Equipements médicaux;2.3799999999999986
2020;3;100.0;Equipements médicaux;2.481394213310567
2021;3;100.0;Equipements médicaux;2.3511245003923946
2023;3;100.0;Equipements médicaux;2.34093679794757
2024;3;100.0;Equipements médicaux;2.5299999999999967
